5							
#n	DRF4PFI791.PV	DRF4HFIC41.PV	DRF4HTI43.PVA	DKGUFAI502X.PV	DRF4UTI744.PVA  
  5.5525508e+002	  1.1963147e+002	  2.6130724e+002	  4.2425514e+004	  3.1864378e+001	
  5.4641838e+002	  1.1949945e+002	  2.6067115e+002	  4.1477918e+004	  3.0958323e+001	
  5.5725576e+002	  1.1959912e+002	  2.6066570e+002	  4.1439588e+004	  2.9978378e+001	
  5.5681750e+002	  1.1989064e+002	  2.6066025e+002	  4.0439512e+004	  2.8160485e+001	
  5.6433289e+002	  1.1996376e+002	  2.6064338e+002	  3.8428086e+004	  2.6106665e+001	
  5.8197750e+002	  1.1998417e+002	  2.6058104e+002	  3.6846685e+004	  2.4652623e+001	
  5.9321857e+002	  1.2007783e+002	  2.6051399e+002	  3.5451268e+004	  2.3947824e+001	
  6.0497322e+002	  1.2000857e+002	  2.6044694e+002	  3.5357866e+004	  2.3253375e+001	
  6.1688712e+002	  1.2004710e+002	  2.6037988e+002	  3.5754742e+004	  2.2650684e+001	
  6.1494968e+002	  1.1994848e+002	  2.6030062e+002	  3.7542015e+004	  2.1946793e+001	
  5.8740225e+002	  1.2002866e+002	  2.5995324e+002	  3.6840665e+004	  2.0750677e+001	
  5.9581662e+002	  1.2007289e+002	  2.5968329e+002	  3.7477320e+004	  1.9987287e+001	
  5.8899416e+002	  1.1995252e+002	  2.6008552e+002	  3.6581170e+004	  1.9465501e+001	
  6.0028889e+002	  1.2003311e+002	  2.6007145e+002	  3.7074470e+004	  1.8943716e+001	
  5.9570617e+002	  1.2003436e+002	  2.6001424e+002	  3.7199780e+004	  1.9206145e+001	
  6.0525471e+002	  1.2006486e+002	  2.5995704e+002	  3.8304593e+004	  2.2591743e+001	
  6.1272164e+002	  1.2001089e+002	  2.5989801e+002	  4.0531770e+004	  2.5835031e+001	
  6.0780984e+002	  1.1988718e+002	  2.5983492e+002	  4.0041225e+004	  2.8558391e+001	
  6.1546430e+002	  1.1984088e+002	  2.5964051e+002	  4.0120231e+004	  3.1617014e+001	
  6.1846731e+002	  1.1987142e+002	  2.5920577e+002	  3.9685598e+004	  3.3752180e+001	
  6.2596011e+002	  1.1994966e+002	  2.5921893e+002	  4.0289737e+004	  3.4928959e+001	
  6.1429932e+002	  1.2000369e+002	  2.5956307e+002	  4.0089259e+004	  3.4685837e+001	
  6.1596174e+002	  1.1990929e+002	  2.5971640e+002	  3.9801193e+004	  3.4013270e+001	
  6.2358354e+002	  1.1995816e+002	  2.5976847e+002	  3.9784585e+004	  3.3469619e+001	
  6.2501728e+002	  1.1989264e+002	  2.5982054e+002	  3.9491779e+004	  3.2926357e+001	
  6.2573889e+002	  1.1993127e+002	  2.5987260e+002	  3.9407914e+004	  3.2383095e+001	
  6.1528301e+002	  1.1995524e+002	  2.5992467e+002	  4.1683174e+004	  3.1467086e+001	
  5.9219624e+002	  1.2011547e+002	  2.5996186e+002	  4.0419039e+004	  2.9441466e+001	
  5.9250644e+002	  1.2007282e+002	  2.5995477e+002	  3.9362618e+004	  2.7391686e+001	
  5.9180611e+002	  1.1995630e+002	  2.5994473e+002	  3.7898232e+004	  2.6255626e+001	
  6.0254149e+002	  1.2021058e+002	  2.5993470e+002	  3.7258988e+004	  2.5462317e+001	
  6.0412884e+002	  1.1999104e+002	  2.5992466e+002	  3.6640226e+004	  2.4669009e+001	
  6.0575108e+002	  1.1997789e+002	  2.5991462e+002	  3.6777540e+004	  2.3875700e+001	
  6.0627067e+002	  1.2005622e+002	  2.5990458e+002	  3.6814247e+004	  2.3082392e+001	
  6.0748164e+002	  1.2000975e+002	  2.5989455e+002	  3.5833751e+004	  2.2289083e+001	
  6.1352772e+002	  1.1992325e+002	  2.5999895e+002	  3.6183591e+004	  2.1495774e+001	
  6.1045680e+002	  1.1996281e+002	  2.6002939e+002	  3.5765184e+004	  2.1189900e+001	
  6.1750379e+002	  1.1997615e+002	  2.5969483e+002	  3.5554679e+004	  2.1492919e+001	
  6.2219189e+002	  1.1999810e+002	  2.5935441e+002	  3.5742949e+004	  2.1797773e+001	
  6.2161055e+002	  1.1992251e+002	  2.5910043e+002	  3.5926185e+004	  2.2449500e+001	
  6.3058578e+002	  1.1992380e+002	  2.5910378e+002	  3.7974225e+004	  2.5750397e+001	
  6.1252728e+002	  1.1999274e+002	  2.5910431e+002	  3.8954509e+004	  2.9603287e+001	
  6.1662151e+002	  1.1987513e+002	  2.5891561e+002	  4.0825857e+004	  3.3221269e+001	
  5.9327346e+002	  1.1984335e+002	  2.5841750e+002	  4.3843277e+004	  3.5045203e+001	
  3.1802408e+002	  7.8505971e+001	  2.6602677e+002	  5.2751697e+004	  3.6494869e+001	
  5.8551374e+001	  8.0960805e-001	  2.7231772e+002	  4.8236656e+004	  3.7218777e+001	
  3.6191809e-012	  1.8804035e-007	  2.7215100e+002	  4.6609315e+004	  3.7286175e+001	
  3.2225348e-012	  1.6619499e-007	  2.5255524e+002	  4.2167113e+004	  3.7210987e+001	
  2.8258886e-012	  1.4434962e-007	  2.0570241e+002	  4.0377315e+004	  3.6711342e+001	
  2.4292425e-012	  1.2250425e-007	  1.7927905e+002	  3.9799461e+004	  3.5286151e+001	
  2.0325963e-012	  1.0065888e-007	  1.5608995e+002	  3.7970769e+004	  3.1849412e+001	
  1.6359502e-012	  7.8813517e-008	  1.3631738e+002	  3.8016765e+004	  2.8814664e+001	
  1.2393040e-012	  5.6968150e-008	  1.1924523e+002	  3.8067134e+004	  2.7680228e+001	
  8.4265789e-013	  3.5122782e-008	  1.2363728e+002	  3.7200109e+004	  2.6742724e+001	
  4.4601175e-013	  1.3277415e-008	  1.0950557e+002	  3.6534568e+004	  2.5805220e+001	
  7.7335532e-014	  1.2690928e-010	  1.0934360e+002	  3.5236207e+004	  2.4867716e+001	
  9.2271605e-026	  6.1430733e-030	  9.6101195e+001	  3.4854799e+004	  2.3930212e+001	
  8.2331949e-026	  6.1430733e-030	  8.4129755e+001	  3.4792829e+004	  2.2995134e+001	
  7.2392292e-026	  6.1430733e-030	  7.3874197e+001	  3.5058254e+004	  2.2304511e+001	
  6.2452636e-026	  6.1430733e-030	  6.8238876e+001	  3.5534324e+004	  2.1776482e+001	
  5.2512980e-026	  6.1430733e-030	  6.4253608e+001	  3.3186866e+004	  2.1248452e+001	
  4.2573324e-026	  6.1430733e-030	  5.9433311e+001	  3.7727508e+004	  2.0720423e+001	
  3.2633667e-026	  6.1430733e-030	  5.5961121e+001	  3.7434565e+004	  2.0778128e+001	
  2.2694011e-026	  6.1430733e-030	  5.2488932e+001	  3.4788772e+004	  2.3168443e+001	
  1.2754355e-026	  6.1430733e-030	  4.9502579e+001	  3.5377847e+004	  2.5800491e+001	
  3.5046669e-027	  6.1430733e-030	  4.7605329e+001	  3.6108536e+004	  2.8430028e+001	
  1.4415157e-027	  6.1430733e-030	  4.5748791e+001	  3.7101571e+004	  3.0806700e+001	
  1.2859495e-027	  6.1430733e-030	  4.3892252e+001	  3.5377923e+004	  3.3015192e+001	
  1.1303834e-027	  6.1430733e-030	  4.2542810e+001	  3.5831491e+004	  3.3896493e+001	
  9.7481729e-028	  6.1430733e-030	  4.1826854e+001	  3.6561682e+004	  3.3119864e+001	
  8.1925116e-028	  6.1430733e-030	  4.1112807e+001	  3.6861178e+004	  3.2338237e+001	
  6.6368503e-028	  6.1430733e-030	  4.0398761e+001	  3.6210568e+004	  3.1556611e+001	
  5.0811890e-028	  6.1430733e-030	  3.9684715e+001	  3.6154709e+004	  3.0774984e+001	
  3.5255277e-028	  6.1430733e-030	  3.8970669e+001	  3.6648625e+004	  2.9993357e+001	
  1.9698664e-028	  6.1430733e-030	  3.8256622e+001	  3.5956015e+004	  2.8483031e+001	
  2.0599305e-022	  6.1430733e-030	  3.7542576e+001	  3.5393288e+004	  2.6062366e+001	
  2.3895369e-021	  6.1430733e-030	  3.6828530e+001	  3.5247658e+004	  2.3699285e+001	
  5.0677620e-021	  6.1430733e-030	  3.6114483e+001	  3.5287539e+004	  2.2448283e+001	
  7.7459871e-021	  6.1430733e-030	  3.5271729e+001	  3.4710716e+004	  2.1614459e+001	
  1.0424212e-020	  6.1430733e-030	  3.4268193e+001	  3.4142083e+004	  2.0780634e+001	
  1.3102437e-020	  6.1430733e-030	  3.3264173e+001	  3.4842375e+004	  1.9946809e+001	
  1.5780662e-020	  6.1430733e-030	  3.2260153e+001	  3.5692124e+004	  1.9212337e+001	
  1.8458888e-020	  6.1430733e-030	  3.1256133e+001	  3.5209498e+004	  1.9017076e+001	
  2.1137113e-020	  6.1430733e-030	  3.0252113e+001	  3.5129116e+004	  1.8902823e+001	
  2.3815338e-020	  6.1430733e-030	  2.9248093e+001	  3.4926413e+004	  1.8788569e+001	
  2.6146787e-020	  6.1430733e-030	  2.8244073e+001	  3.4997053e+004	  1.8674315e+001	
  2.6469780e-020	  6.1430733e-030	  2.7240053e+001	  3.5182423e+004	  1.8732447e+001	
  2.6469780e-020	  6.1430733e-030	  2.6236418e+001	  3.5335478e+004	  2.0745503e+001	
  2.6469780e-020	  6.1430733e-030	  2.5854764e+001	  3.5732909e+004	  2.3308975e+001	
  2.6469780e-020	  6.1430733e-030	  2.6035811e+001	  3.7187937e+004	  2.5913495e+001	
  2.6469780e-020	  6.1430733e-030	  2.6216858e+001	  3.8950834e+004	  2.8983592e+001	
  2.6469780e-020	  6.1430733e-030	  2.6397904e+001	  3.8878393e+004	  3.2184785e+001	
  2.6469780e-020	  6.1430733e-030	  2.6578951e+001	  3.7465566e+004	  3.4509429e+001	
  2.6469780e-020	  6.1430733e-030	  2.6778388e+001	  3.8235009e+004	  3.4616035e+001	
  2.6469780e-020	  6.1430733e-030	  2.7032568e+001	  3.8879479e+004	  3.3658544e+001	
  2.5949292e-020	  6.1430733e-030	  2.7290386e+001	  3.9087420e+004	  3.2921311e+001	
  2.3475527e-020	  6.1430733e-030	  2.7548204e+001	  4.0592083e+004	  3.2305895e+001	
  2.0815251e-020	  6.1430733e-030	  2.7806022e+001	  4.0165209e+004	  3.1690479e+001	
  1.8154976e-020	  6.1430733e-030	  2.8063841e+001	  3.9125715e+004	  3.0624297e+001	
  1.5494700e-020	  6.1430733e-030	  2.8321659e+001	  4.0424389e+004	  2.8547693e+001	
  1.2834425e-020	  6.1430733e-030	  2.8579477e+001	  3.9214144e+004	  2.6433777e+001	
  1.0174149e-020	  6.1430733e-030	  2.8837295e+001	  3.9567150e+004	  2.5052254e+001	
  7.5138738e-021	  6.1430733e-030	  2.8933256e+001	  3.8551857e+004	  2.4333351e+001	
  4.8535983e-021	  6.1430733e-030	  2.8547400e+001	  3.7665846e+004	  2.3614449e+001	
  2.1933228e-021	  6.1430733e-030	  2.8129529e+001	  3.7769069e+004	  2.2895546e+001	
  1.4007155e-022	  6.1430733e-030	  2.7711657e+001	  3.7865446e+004	  2.2178633e+001	
  3.8689164e-026	  6.1430733e-030	  2.7293786e+001	  3.8500152e+004	  2.1472519e+001	
  2.8653040e-026	  6.1430733e-030	  2.6875914e+001	  3.7867651e+004	  2.0787264e+001	
  1.8616916e-026	  6.1430733e-030	  2.6458043e+001	  3.8222940e+004	  2.0456412e+001	
  8.5807926e-027	  6.1430733e-030	  2.7203723e+001	  3.6895075e+004	  1.9900579e+001	
  2.3159332e+000	  6.1430733e-030	  5.6062575e+001	  3.7633370e+004	  1.9397293e+001	
  3.1973508e-007	  6.1430733e-030	  7.3106647e+001	  3.7707844e+004	  2.1769182e+001	
  2.2341048e+001	  6.1430733e-030	  6.6741315e+001	  3.6823098e+004	  2.4977502e+001	
  5.8817612e+001	  6.1430733e-030	  9.7703805e+001	  3.7978939e+004	  2.8853227e+001	
  3.8684115e+001	  6.1430733e-030	  1.2576935e+002	  4.1211147e+004	  3.3643556e+001	
  2.2615181e+002	  3.6997246e+001	  1.4727623e+002	  4.0756136e+004	  3.6084956e+001	
  4.9925386e+002	  6.1889893e+001	  2.3295907e+002	  4.4784501e+004	  3.7518603e+001	
  3.3597310e+002	  6.8701846e+001	  2.6839008e+002	  4.4965601e+004	  3.7324717e+001	
  3.2586201e+002	  7.0044891e+001	  2.6855865e+002	  4.5430176e+004	  3.6455351e+001	
  3.1708100e+002	  7.0056168e+001	  2.6790032e+002	  4.5914353e+004	  3.6319065e+001	
  3.1373077e+002	  6.9984634e+001	  2.6769637e+002	  4.6070305e+004	  3.6258893e+001	
  3.1258741e+002	  7.1420693e+001	  2.6771005e+002	  4.6049378e+004	  3.4991510e+001	
  3.1509469e+002	  7.2163003e+001	  2.6786392e+002	  4.6642032e+004	  3.3126555e+001	
  3.0857815e+002	  7.1509814e+001	  2.6798755e+002	  4.5522803e+004	  3.1389701e+001	
  3.1784383e+002	  7.1139035e+001	  2.6667341e+002	  4.3978215e+004	  2.9716641e+001	
  3.1972031e+002	  7.1059845e+001	  2.6839997e+002	  4.2456179e+004	  2.8043947e+001	
  3.1831253e+002	  7.1030197e+001	  2.6897712e+002	  4.1898185e+004	  2.6962537e+001	
  3.2588715e+002	  7.2943475e+001	  2.6871616e+002	  4.1528824e+004	  2.6416083e+001	
  3.4976805e+002	  7.8339896e+001	  2.6766607e+002	  4.1255503e+004	  2.5869629e+001	
  3.8500613e+002	  8.6417781e+001	  2.6735550e+002	  3.9986318e+004	  2.5323175e+001	
  4.0607133e+002	  8.8855890e+001	  2.6759174e+002	  4.1417394e+004	  2.4776721e+001	
  3.9242997e+002	  8.9739458e+001	  2.6782797e+002	  4.2375755e+004	  2.4230267e+001	
  3.8068009e+002	  9.0963404e+001	  2.6740292e+002	  4.1956421e+004	  2.3775600e+001	
  4.0953270e+002	  9.5312014e+001	  2.6686421e+002	  4.1563312e+004	  2.3819022e+001	
  4.2783320e+002	  9.9824209e+001	  2.6825063e+002	  4.1423340e+004	  2.3956619e+001	
  4.2442085e+002	  9.9968144e+001	  2.6905183e+002	  4.2232880e+004	  2.6044316e+001	
  4.2201023e+002	  1.0007815e+002	  2.6895172e+002	  4.5212377e+004	  2.9429011e+001	
  4.0192348e+002	  9.9950348e+001	  2.6870108e+002	  4.5942008e+004	  3.2797086e+001	
  4.0510410e+002	  9.9928134e+001	  2.6784284e+002	  4.5845900e+004	  3.5575320e+001	
  4.0910305e+002	  1.0157681e+002	  2.6666955e+002	  4.6312835e+004	  3.8043790e+001	
  4.1714939e+002	  1.0459534e+002	  2.6663964e+002	  4.6387613e+004	  3.8897244e+001	
  4.2257536e+002	  1.0615857e+002	  2.6649292e+002	  4.8230807e+004	  3.8627579e+001	
  4.2577597e+002	  1.1079987e+002	  2.6664773e+002	  4.7748671e+004	  3.7983834e+001	
  4.5231999e+002	  1.1545553e+002	  2.6674673e+002	  5.0991155e+004	  3.7262145e+001	
  4.3959012e+002	  1.1787455e+002	  2.6651459e+002	  5.0098852e+004	  3.6540457e+001	
  4.4872265e+002	  1.1943631e+002	  2.6617424e+002	  4.7663216e+004	  3.5818768e+001	
  4.6123468e+002	  1.1992450e+002	  2.6640107e+002	  4.0649306e+004	  3.4670452e+001	
  4.4885394e+002	  1.1996609e+002	  2.6650582e+002	  4.0379836e+004	  3.2565779e+001	
  4.4959696e+002	  1.2003165e+002	  2.6619375e+002	  4.0000183e+004	  3.0543534e+001	
  4.5639395e+002	  1.2000357e+002	  2.6601808e+002	  4.1379544e+004	  2.9423823e+001	
  4.6428403e+002	  1.2007005e+002	  2.6579189e+002	  4.9413379e+004	  2.8492164e+001	
  4.6348327e+002	  1.2004636e+002	  2.6571787e+002	  5.0402158e+004	  2.7560505e+001	
  4.6078719e+002	  1.2005807e+002	  2.6569283e+002	  4.9926736e+004	  2.6628846e+001	
  4.6540474e+002	  1.2011097e+002	  2.6566779e+002	  4.8187380e+004	  2.5697187e+001	
  4.9720288e+002	  1.1993990e+002	  2.6564275e+002	  4.4740965e+004	  2.4904975e+001	
  5.2210269e+002	  1.2005738e+002	  2.6560103e+002	  4.5877420e+004	  2.4425336e+001	
  5.0088369e+002	  1.2005741e+002	  2.6553847e+002	  4.5891152e+004	  2.3957380e+001	
  5.1076674e+002	  1.2001893e+002	  2.6552939e+002	  4.3495778e+004	  2.3489425e+001	
  5.3564969e+002	  1.2001950e+002	  2.6561049e+002	  4.1480661e+004	  2.3022629e+001	
  5.3992646e+002	  1.1993934e+002	  2.6581551e+002	  4.5412787e+004	  2.4430107e+001	
  5.0166318e+002	  1.2005318e+002	  2.6608714e+002	  4.7868734e+004	  2.7533248e+001	
  4.8624076e+002	  1.1986011e+002	  2.6610906e+002	  4.2446617e+004	  3.0775157e+001	
  4.7324158e+002	  1.2002608e+002	  2.6580146e+002	  5.0497206e+004	  3.5520528e+001	
  4.6592642e+002	  1.1979392e+002	  2.6610368e+002	  5.0059196e+004	  3.8219813e+001	
  4.5152798e+002	  1.2000811e+002	  2.6538605e+002	  5.1997446e+004	  3.9679644e+001	
  4.6531540e+002	  1.1982874e+002	  2.6558667e+002	  5.0296912e+004	  4.0347963e+001	
  4.4922071e+002	  1.2007238e+002	  2.6585337e+002	  4.7860576e+004	  3.9310927e+001	
  4.9166257e+002	  1.2008978e+002	  2.6582003e+002	  4.8330950e+004	  3.8481906e+001	
  4.8780040e+002	  1.1994457e+002	  2.6567415e+002	  4.8566760e+004	  3.7681317e+001	
  4.7821584e+002	  1.1986195e+002	  2.6552827e+002	  5.0833169e+004	  3.6880728e+001	
  4.5749101e+002	  1.1997793e+002	  2.6538238e+002	  4.9805966e+004	  3.5888743e+001	
  4.6409922e+002	  1.1984455e+002	  2.6524530e+002	  4.6549549e+004	  3.3858113e+001	
  4.8453606e+002	  1.2005085e+002	  2.6542070e+002	  4.4573441e+004	  3.1797695e+001	
  5.0165070e+002	  1.2028767e+002	  2.6575169e+002	  4.5012971e+004	  3.0701416e+001	
  4.9962880e+002	  1.2017065e+002	  2.6603814e+002	  4.3783946e+004	  2.9806040e+001	
  5.0672362e+002	  1.2017377e+002	  2.6628429e+002	  4.2539169e+004	  2.8910664e+001	
  5.1008030e+002	  1.2014518e+002	  2.6633938e+002	  4.2681128e+004	  2.8015287e+001	
  5.0421268e+002	  1.2004641e+002	  2.6615578e+002	  4.5225002e+004	  2.7119911e+001	
  4.8424709e+002	  1.2006333e+002	  2.6597146e+002	  4.6037082e+004	  2.6224535e+001	
  4.7988830e+002	  1.2006579e+002	  2.6578714e+002	  4.5825365e+004	  2.5329158e+001	
  4.8174094e+002	  1.2001516e+002	  2.6560709e+002	  4.5675437e+004	  2.4602503e+001	
  4.9100010e+002	  1.1999717e+002	  2.6585692e+002	  4.7031350e+004	  2.4378110e+001	
  4.6605261e+002	  1.2004375e+002	  2.6638351e+002	  4.7443131e+004	  2.4188036e+001	
  4.5752170e+002	  1.2000140e+002	  2.6598647e+002	  4.7528375e+004	  2.5520340e+001	
  4.6324070e+002	  1.1996405e+002	  2.6536093e+002	  4.6709118e+004	  2.8229877e+001	
  4.5676299e+002	  1.1996833e+002	  2.6538559e+002	  4.0228814e+004	  3.1248833e+001	
  4.4722370e+002	  1.1987154e+002	  2.6544855e+002	  4.0970000e+004	  3.4961373e+001	
  4.5264745e+002	  1.1972737e+002	  2.6554364e+002	  1.1552705e+004	  3.8090355e+001	
  4.6515008e+002	  1.1975269e+002	  2.6569285e+002	  4.6232320e+004	  3.9853101e+001	
  4.5909767e+002	  1.1991599e+002	  2.6584680e+002	  4.9173376e+004	  4.1205433e+001	
  4.6955282e+002	  1.2010781e+002	  2.6596979e+002	  4.6318571e+004	  4.0570411e+001	
  4.7744847e+002	  1.2001515e+002	  2.6604326e+002	  4.5431773e+004	  3.9531434e+001	
  4.6334014e+002	  1.1999640e+002	  2.6607219e+002	  4.8824740e+004	  3.8485079e+001	
  4.5121469e+002	  1.2001405e+002	  2.6594633e+002	  4.3550750e+004	  3.7438724e+001	
  4.2838954e+002	  1.2010919e+002	  2.6578208e+002	  5.2508833e+004	  3.6114353e+001	
  4.4537665e+002	  1.2002931e+002	  2.6564600e+002	  5.3176815e+004	  3.3962418e+001	
  4.3210394e+002	  1.2009059e+002	  2.6551419e+002	  5.2483108e+004	  3.1889270e+001	
  4.3966038e+002	  1.2000474e+002	  2.6546275e+002	  5.1815632e+004	  3.0837774e+001	
  4.3919069e+002	  1.2004194e+002	  2.6548404e+002	  5.1012217e+004	  2.9999155e+001	
  4.5168687e+002	  1.2009380e+002	  2.6550532e+002	  5.0433098e+004	  2.9160536e+001	
  4.5161977e+002	  1.2048567e+002	  2.6575609e+002	  4.9062662e+004	  2.8321917e+001	
  4.6710150e+002	  1.2047263e+002	  2.6685550e+002	  4.9425805e+004	  2.7483298e+001	
  4.5463229e+002	  1.2002015e+002	  2.6778272e+002	  5.0031640e+004	  2.6644679e+001	
  4.5376203e+002	  1.1991061e+002	  2.6798249e+002	  4.9027144e+004	  2.5806060e+001	
  4.6183929e+002	  1.2003694e+002	  2.6771635e+002	  4.8969368e+004	  2.4967441e+001	
  4.5011921e+002	  1.2003001e+002	  2.6745021e+002	  4.8712064e+004	  2.4128822e+001	
  4.5182556e+002	  1.1970471e+002	  2.6703047e+002	  4.9505987e+004	  2.3563730e+001	
  4.4419299e+002	  1.1976500e+002	  2.6600478e+002	  5.1381241e+004	  2.5087599e+001	
  4.3761070e+002	  1.1984199e+002	  2.6550114e+002	  5.2112650e+004	  2.7138823e+001	
  4.3433156e+002	  1.1996247e+002	  2.6538687e+002	  4.9072573e+004	  3.0234582e+001	
  4.4230445e+002	  1.2003653e+002	  2.6502470e+002	  5.2530588e+004	  3.3861833e+001	
  4.4210839e+002	  1.1974432e+002	  2.6558395e+002	  5.3737833e+004	  3.7153785e+001	
  4.2536817e+002	  1.1993544e+002	  2.6505974e+002	  5.4866603e+004	  3.8255065e+001	
  4.3578430e+002	  1.2008030e+002	  2.6503937e+002	  5.0818080e+004	  3.8775130e+001	
  4.3471530e+002	  1.2054265e+002	  2.6577624e+002	  5.2707995e+004	  3.8240853e+001	
  4.5936470e+002	  1.2060321e+002	  2.6819317e+002	  5.3356027e+004	  3.7636519e+001	
  4.4731312e+002	  1.2030243e+002	  2.7051335e+002	  5.1803659e+004	  3.7032185e+001	
  4.6169144e+002	  1.2022915e+002	  2.7091090e+002	  4.9850464e+004	  3.6404883e+001	
  4.7021213e+002	  1.2010553e+002	  2.7127762e+002	  5.1866690e+004	  3.4962382e+001	
  4.4807702e+002	  1.2044799e+002	  2.7164434e+002	  5.0918753e+004	  3.3113901e+001	
  4.4749248e+002	  1.2033007e+002	  2.7201106e+002	  4.8301215e+004	  3.1265421e+001	
  4.6509020e+002	  1.2026897e+002	  2.7237777e+002	  4.6806095e+004	  2.9416940e+001	
  4.8283282e+002	  1.2019502e+002	  2.7266448e+002	  4.4855586e+004	  2.7628920e+001	
  4.9057707e+002	  1.2014090e+002	  2.7271303e+002	  4.4527311e+004	  2.6526540e+001	
  4.8738980e+002	  1.2008921e+002	  2.7271431e+002	  4.3920162e+004	  2.5617200e+001	
  4.8108122e+002	  1.1689048e+002	  2.7259038e+002	  4.5449518e+004	  2.4707861e+001	
  3.9971821e+002	  1.0262382e+002	  2.7228309e+002	  4.5957174e+004	  2.3798521e+001	
  3.8353504e+002	  9.9977388e+001	  2.7105147e+002	  4.4680064e+004	  2.2889182e+001	
  3.9668902e+002	  1.0002547e+002	  2.7040402e+002	  4.5083555e+004	  2.1979843e+001	
  3.9441623e+002	  1.0004457e+002	  2.7041069e+002	  4.5446916e+004	  2.1648855e+001	
  4.0381874e+002	  1.0002181e+002	  2.7041736e+002	  4.5863040e+004	  2.2292015e+001	
  4.0312608e+002	  1.0002371e+002	  2.7042403e+002	  4.5642995e+004	  2.3196517e+001	
  4.0669016e+002	  9.9946375e+001	  2.7043070e+002	  4.8495840e+004	  2.5434523e+001	
  3.8584645e+002	  1.0000209e+002	  2.7043737e+002	  5.0364313e+004	  2.7872851e+001	
  3.8614251e+002	  1.0002938e+002	  2.7044404e+002	  5.1441184e+004	  3.0311180e+001	
  3.8107771e+002	  1.0002476e+002	  2.7045071e+002	  5.2142274e+004	  3.2748712e+001	
  3.7871704e+002	  9.9997224e+001	  2.7045746e+002	  5.2820992e+004	  3.3900760e+001	
  3.7009451e+002	  9.9974708e+001	  2.7059801e+002	  5.4318148e+004	  3.3889805e+001	
  3.5941146e+002	  1.0002004e+002	  2.7085961e+002	  5.2993690e+004	  3.3878850e+001	
  3.7062677e+002	  9.9958383e+001	  2.7112121e+002	  5.1169538e+004	  3.3867894e+001	
  3.6466076e+002	  9.9973734e+001	  2.7138282e+002	  5.1406650e+004	  3.3765914e+001	
  3.7646291e+002	  9.9992775e+001	  2.7164442e+002	  5.0862415e+004	  3.2631642e+001	
  3.8022660e+002	  1.0000535e+002	  2.7190584e+002	  5.1031734e+004	  3.1206721e+001	
  3.6130986e+002	  1.0001169e+002	  2.7187651e+002	  4.8694453e+004	  2.9781800e+001	
  3.8196928e+002	  9.9937688e+001	  2.7159005e+002	  4.7946648e+004	  2.8255573e+001	
  3.7481251e+002	  9.9991479e+001	  2.7141269e+002	  4.5966414e+004	  2.4200555e+001	
  3.8774298e+002	  1.0002801e+002	  2.7127626e+002	  4.1253234e+004	  2.0797075e+001	
  4.1731603e+002	  9.9938400e+001	  2.7113983e+002	  4.0583627e+004	  1.9905995e+001	
  4.1654085e+002	  1.0000742e+002	  2.7100340e+002	  4.1117036e+004	  1.9015078e+001	
  4.1310561e+002	  1.0008315e+002	  2.7086698e+002	  4.1184778e+004	  1.8386632e+001	
  4.1494941e+002	  1.0007969e+002	  2.7073055e+002	  4.0633562e+004	  1.7995644e+001	
